,Unnamed: 0.1,group,image_path,x1,y1,w,h,blur,expression,illumination,invalid,occlusion,pose,width,height,aspect,area,num_faces
7266,7266,44--Aerobics,44--Aerobics/44_Aerobics_Aerobics_44_773.jpg,428,107,144,228,0,0,0,0,0,0,1024,1070,higher,0.029964953271028036,2
7268,7268,44--Aerobics,44--Aerobics/44_Aerobics_Aerobics_44_737.jpg,336,138,324,453,0,0,0,0,0,0,1024,1536,higher,0.09331512451171876,1
7270,7270,44--Aerobics,44--Aerobics/44_Aerobics_Aerobics_44_757.jpg,195,88,134,152,1,0,0,0,0,0,1024,1560,higher,0.01275040064102564,3
7271,7271,44--Aerobics,44--Aerobics/44_Aerobics_Aerobics_44_757.jpg,475,94,119,168,1,0,0,0,0,0,1024,1560,higher,0.01251502403846154,3
7272,7272,44--Aerobics,44--Aerobics/44_Aerobics_Aerobics_44_757.jpg,731,94,137,177,1,0,0,0,0,0,1024,1560,higher,0.015179912860576922,3
7273,7273,44--Aerobics,44--Aerobics/44_Aerobics_Aerobics_44_424.jpg,307,346,424,631,0,0,0,0,0,0,1024,1429,higher,0.1828365552834149,1
7281,7281,45--Balloonist,45--Balloonist/45_Balloonist_Balloonist_45_362.jpg,554,342,210,310,0,0,0,0,0,0,1024,1279,higher,0.049706191360437836,1
7285,7285,45--Balloonist,45--Balloonist/45_Balloonist_Balloonist_45_472.jpg,308,755,161,179,0,0,0,0,0,0,1024,1824,higher,0.01542958042077851,2
7286,7286,45--Balloonist,45--Balloonist/45_Balloonist_Balloonist_45_472.jpg,561,463,173,236,0,0,0,0,0,0,1024,1824,higher,0.0218591522752193,2
7292,7292,45--Balloonist,45--Balloonist/45_Balloonist_Balloonist_45_317.jpg,356,320,171,249,1,0,0,0,0,0,1024,1824,higher,0.022796630859375,2
7293,7293,45--Balloonist,45--Balloonist/45_Balloonist_Balloonist_45_317.jpg,725,526,149,174,1,0,0,0,0,0,1024,1824,higher,0.013880679481907895,2
7296,7296,45--Balloonist,45--Balloonist/45_Balloonist_Balloonist_45_183.jpg,322,126,330,425,0,0,0,0,0,0,1024,1434,higher,0.09551108132845187,1
7299,7299,45--Balloonist,45--Balloonist/45_Balloonist_Balloonist_45_572.jpg,384,384,232,325,0,0,0,0,0,0,1024,1366,higher,0.05390396229868229,1
7300,7300,45--Balloonist,45--Balloonist/45_Balloonist_Balloonist_45_874.jpg,298,331,465,635,0,0,1,0,0,0,1024,1555,higher,0.18543697246784568,1
7303,7303,45--Balloonist,45--Balloonist/45_Balloonist_Balloonist_45_214.jpg,350,297,140,190,0,0,0,0,0,0,1024,1707,higher,0.015217669888693615,3
7304,7304,45--Balloonist,45--Balloonist/45_Balloonist_Balloonist_45_214.jpg,627,213,150,180,0,0,0,0,0,0,1024,1707,higher,0.015446507029876978,3
7305,7305,45--Balloonist,45--Balloonist/45_Balloonist_Balloonist_45_214.jpg,801,937,123,150,0,0,0,0,0,0,1024,1707,higher,0.010555113137082602,3
7307,7307,45--Balloonist,45--Balloonist/45_Balloonist_Balloonist_45_385.jpg,220,1021,288,315,0,0,0,0,0,1,1024,1734,higher,0.05109212802768166,1
7313,7313,45--Balloonist,45--Balloonist/45_Balloonist_Balloonist_45_873.jpg,148,217,629,849,0,0,0,0,0,0,1024,1540,higher,0.33863953429383115,1
7314,7314,45--Balloonist,45--Balloonist/45_Balloonist_Balloonist_45_444.jpg,334,263,160,213,0,0,0,0,0,0,1024,1824,higher,0.018246299342105258,4
7315,7315,45--Balloonist,45--Balloonist/45_Balloonist_Balloonist_45_444.jpg,139,569,146,185,0,0,0,0,0,0,1024,1824,higher,0.01446104886239035,4
7316,7316,45--Balloonist,45--Balloonist/45_Balloonist_Balloonist_45_444.jpg,693,391,174,210,0,0,0,0,0,0,1024,1824,higher,0.01956337376644737,4
7317,7317,45--Balloonist,45--Balloonist/45_Balloonist_Balloonist_45_444.jpg,498,910,124,156,0,0,0,0,0,0,1024,1824,higher,0.010356702302631578,4
7321,7321,45--Balloonist,45--Balloonist/45_Balloonist_Balloonist_45_665.jpg,243,132,538,865,0,0,0,0,0,0,1024,1536,higher,0.29587427775065106,1
7324,7324,46--Jockey,46--Jockey/46_Jockey_Jockey_46_301.jpg,476,138,216,291,0,0,0,0,0,0,1024,1417,higher,0.04331885144671842,1
7325,7325,46--Jockey,46--Jockey/46_Jockey_Jockey_46_574.jpg,276,261,212,279,0,0,0,0,0,0,1024,1910,higher,0.030241737565445025,1
7326,7326,46--Jockey,46--Jockey/46_Jockey_Jockey_46_783.jpg,371,47,252,364,0,0,0,0,0,0,1024,1267,higher,0.07070096685082873,1
7327,7327,46--Jockey,46--Jockey/46_Jockey_Jockey_46_206.jpg,428,107,211,310,0,0,0,0,0,0,1024,1483,higher,0.04307279374578557,1
7328,7328,46--Jockey,46--Jockey/46_Jockey_Jockey_46_509.jpg,529,116,199,304,0,0,0,0,0,0,1024,1417,higher,0.04169239590684545,1
7330,7330,46--Jockey,46--Jockey/46_Jockey_Jockey_46_217.jpg,417,130,257,376,0,0,0,0,0,0,1024,1908,higher,0.04945869365828092,1
7331,7331,46--Jockey,46--Jockey/46_Jockey_Jockey_46_320.jpg,468,501,342,447,0,0,0,0,0,0,1024,1539,higher,0.09700520833333333,1
7332,7332,46--Jockey,46--Jockey/46_Jockey_Jockey_46_243.jpg,261,197,261,365,0,0,0,0,0,0,1024,1908,higher,0.04875902859669811,1
7333,7333,46--Jockey,46--Jockey/46_Jockey_Jockey_46_151.jpg,186,404,506,668,0,0,0,0,0,0,1024,1532,higher,0.21546079471279367,1
7340,7340,46--Jockey,46--Jockey/46_Jockey_Jockey_46_184.jpg,343,6,205,302,0,0,0,0,0,0,1024,1417,higher,0.0426668908786168,1
7341,7341,46--Jockey,46--Jockey/46_Jockey_Jockey_46_549.jpg,477,179,197,317,0,0,0,0,0,0,1024,1908,higher,0.03196297251703354,1
7343,7343,46--Jockey,46--Jockey/46_Jockey_Jockey_46_77.jpg,493,151,225,313,0,0,0,0,0,0,1024,1359,higher,0.050606632864238416,1
7344,7344,46--Jockey,46--Jockey/46_Jockey_Jockey_46_277.jpg,461,137,124,190,0,0,0,0,0,0,1024,1678,higher,0.013711449642431466,1
7345,7345,46--Jockey,46--Jockey/46_Jockey_Jockey_46_439.jpg,518,25,216,302,0,0,0,0,0,0,1024,1417,higher,0.044956333803810866,1
7350,7350,46--Jockey,46--Jockey/46_Jockey_Jockey_46_220.jpg,416,126,166,262,0,0,0,0,0,0,1024,1198,higher,0.035452968489148584,1
7374,7374,48--Parachutist_Paratrooper,48--Parachutist_Paratrooper/48_Parachutist_Paratrooper_Parachutist_Paratrooper_48_822.jpg,174,140,228,327,0,0,0,0,0,0,1024,1328,higher,0.054825748305722885,2
7375,7375,48--Parachutist_Paratrooper,48--Parachutist_Paratrooper/48_Parachutist_Paratrooper_Parachutist_Paratrooper_48_822.jpg,617,111,220,334,0,0,0,0,0,0,1024,1328,higher,0.05403449736445783,2
7386,7386,48--Parachutist_Paratrooper,48--Parachutist_Paratrooper/48_Parachutist_Paratrooper_Parachutist_Paratrooper_48_783.jpg,504,143,255,397,0,0,0,0,0,0,1024,1434,higher,0.06894163506799163,1
7415,7415,49--Greeting,49--Greeting/49_Greeting_peoplegreeting_49_645.jpg,233,25,492,648,0,0,0,0,0,0,1024,1286,higher,0.2421024494556765,1
7425,7425,5--Car_Accident,5--Car_Accident/5_Car_Accident_Car_Crash_5_823.jpg,217,321,596,775,0,0,0,0,0,0,1024,1370,higher,0.3292512545620438,1
7428,7428,5--Car_Accident,5--Car_Accident/5_Car_Accident_Car_Crash_5_878.jpg,318,246,410,561,0,0,0,0,0,0,1024,1614,higher,0.13916923210966542,1
7437,7437,5--Car_Accident,5--Car_Accident/5_Car_Accident_Car_Crash_5_988.jpg,427,176,266,402,0,0,0,0,0,0,1024,1584,higher,0.06592536695075757,1
7449,7449,50--Celebration_Or_Party,50--Celebration_Or_Party/50_Celebration_Or_Party_houseparty_50_896.jpg,254,305,519,809,0,0,0,0,0,0,1024,1249,higher,0.32828684822858284,1
7450,7450,50--Celebration_Or_Party,50--Celebration_Or_Party/50_Celebration_Or_Party_houseparty_50_863.jpg,425,229,248,315,0,0,0,0,0,0,1024,1413,higher,0.05399084394904458,2
7451,7451,50--Celebration_Or_Party,50--Celebration_Or_Party/50_Celebration_Or_Party_houseparty_50_863.jpg,889,171,124,177,0,0,0,0,0,0,1024,1413,higher,0.015168856157112526,2
7452,7452,50--Celebration_Or_Party,50--Celebration_Or_Party/50_Celebration_Or_Party_houseparty_50_842.jpg,272,247,123,185,0,0,0,0,0,0,1024,1860,higher,0.011947139616935484,2
7453,7453,50--Celebration_Or_Party,50--Celebration_Or_Party/50_Celebration_Or_Party_houseparty_50_842.jpg,606,153,145,196,0,0,0,0,0,0,1024,1860,higher,0.014921454973118281,2
7454,7454,50--Celebration_Or_Party,50--Celebration_Or_Party/50_Celebration_Or_Party_houseparty_50_882.jpg,301,195,285,381,0,0,0,0,0,0,1024,1175,higher,0.09024684175531916,1
7455,7455,50--Celebration_Or_Party,50--Celebration_Or_Party/50_Celebration_Or_Party_houseparty_50_823.jpg,413,149,134,147,0,0,0,0,0,0,1024,1586,higher,0.012128832361286257,1
7460,7460,50--Celebration_Or_Party,50--Celebration_Or_Party/50_Celebration_Or_Party_houseparty_50_468.jpg,430,105,260,351,0,0,0,0,0,0,1024,1500,higher,0.0594140625,1
7461,7461,50--Celebration_Or_Party,50--Celebration_Or_Party/50_Celebration_Or_Party_houseparty_50_478.jpg,387,181,335,456,0,0,0,0,0,0,1024,1404,higher,0.10625333867521368,1
7464,7464,50--Celebration_Or_Party,50--Celebration_Or_Party/50_Celebration_Or_Party_houseparty_50_805.jpg,382,148,114,163,0,0,0,0,0,0,1024,1543,higher,0.011760521305897602,1
7471,7471,50--Celebration_Or_Party,50--Celebration_Or_Party/50_Celebration_Or_Party_houseparty_50_1042.jpg,318,237,359,502,0,0,0,0,0,0,1024,1304,higher,0.13496483176763804,1
7478,7478,50--Celebration_Or_Party,50--Celebration_Or_Party/50_Celebration_Or_Party_houseparty_50_887.jpg,395,175,181,253,0,0,0,0,0,0,1024,1543,higher,0.02898232440861957,1
7479,7479,50--Celebration_Or_Party,50--Celebration_Or_Party/50_Celebration_Or_Party_houseparty_50_762.jpg,345,217,317,479,0,0,0,0,0,0,1024,1461,higher,0.10149498951916497,1
7480,7480,50--Celebration_Or_Party,50--Celebration_Or_Party/50_Celebration_Or_Party_houseparty_50_946.jpg,572,100,141,203,0,0,0,0,0,0,1024,1766,higher,0.015827943622593432,2
7481,7481,50--Celebration_Or_Party,50--Celebration_Or_Party/50_Celebration_Or_Party_houseparty_50_946.jpg,190,252,121,162,0,0,0,0,0,0,1024,1766,higher,0.010839511962061154,2
7482,7482,50--Celebration_Or_Party,50--Celebration_Or_Party/50_Celebration_Or_Party_houseparty_50_818.jpg,498,170,223,291,0,0,0,0,0,0,1024,1583,higher,0.04003289343809223,1
7491,7491,50--Celebration_Or_Party,50--Celebration_Or_Party/50_Celebration_Or_Party_houseparty_50_895.jpg,511,116,98,136,0,0,0,0,0,0,1024,1026,higher,0.012685794346978555,1
7492,7492,50--Celebration_Or_Party,50--Celebration_Or_Party/50_Celebration_Or_Party_houseparty_50_804.jpg,366,226,149,192,0,0,0,0,0,0,1024,1463,higher,0.019096035543403958,1
7494,7494,50--Celebration_Or_Party,50--Celebration_Or_Party/50_Celebration_Or_Party_houseparty_50_1020.jpg,424,121,168,223,0,0,0,0,0,0,1024,1872,higher,0.019543770032051284,1
7507,7507,50--Celebration_Or_Party,50--Celebration_Or_Party/50_Celebration_Or_Party_houseparty_50_885.jpg,276,264,138,228,0,0,0,0,0,0,1024,1536,higher,0.0200042724609375,2
7508,7508,50--Celebration_Or_Party,50--Celebration_Or_Party/50_Celebration_Or_Party_houseparty_50_885.jpg,529,327,144,207,0,0,0,0,0,0,1024,1536,higher,0.018951416015625,2
7509,7509,50--Celebration_Or_Party,50--Celebration_Or_Party/50_Celebration_Or_Party_houseparty_50_583.jpg,437,286,205,304,0,0,1,0,0,0,1024,1541,higher,0.039493429591174564,1
7511,7511,50--Celebration_Or_Party,50--Celebration_Or_Party/50_Celebration_Or_Party_houseparty_50_787.jpg,378,196,288,404,0,0,0,0,0,0,1024,1477,higher,0.07692958700067705,1
7513,7513,50--Celebration_Or_Party,50--Celebration_Or_Party/50_Celebration_Or_Party_houseparty_50_914.jpg,173,281,146,189,0,0,0,0,0,0,1024,1974,higher,0.013651097074468084,2
7514,7514,50--Celebration_Or_Party,50--Celebration_Or_Party/50_Celebration_Or_Party_houseparty_50_914.jpg,547,135,150,212,0,0,0,0,0,0,1024,1974,higher,0.015731857902735562,2
7515,7515,50--Celebration_Or_Party,50--Celebration_Or_Party/50_Celebration_Or_Party_houseparty_50_588.jpg,319,159,274,345,0,0,0,0,0,0,1024,1509,higher,0.061175913270377726,1
7517,7517,50--Celebration_Or_Party,50--Celebration_Or_Party/50_Celebration_Or_Party_houseparty_50_763.jpg,405,181,192,288,0,0,0,0,0,0,1024,2724,higher,0.019823788546255508,1
7518,7518,50--Celebration_Or_Party,50--Celebration_Or_Party/50_Celebration_Or_Party_houseparty_50_941.jpg,377,104,160,202,0,0,0,0,0,0,1024,1520,higher,0.020764802631578948,1
7522,7522,50--Celebration_Or_Party,50--Celebration_Or_Party/50_Celebration_Or_Party_houseparty_50_1034.jpg,479,139,134,185,0,0,0,0,0,0,1024,1317,higher,0.018381916761579343,1
7523,7523,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_120.jpg,352,91,200,259,0,0,0,0,0,0,1024,1366,higher,0.03703216508052709,1
7527,7527,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_932.jpg,424,103,140,210,0,0,0,0,0,0,1024,1709,higher,0.01679984640140433,1
7528,7528,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_514.jpg,423,228,211,276,0,0,0,0,0,0,1024,1663,higher,0.0341978916115454,1
7529,7529,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_832.jpg,399,43,115,158,0,0,1,0,0,0,1024,1374,higher,0.012914221706695778,1
7530,7530,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_10.jpg,412,83,131,182,0,0,0,0,0,0,1024,1631,higher,0.014275415772532187,1
7531,7531,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_208.jpg,467,130,127,194,0,0,0,0,0,0,1024,1552,higher,0.0155029296875,1
7532,7532,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_661.jpg,444,137,125,207,0,0,0,0,0,0,1024,1556,higher,0.016239431033097686,1
7533,7533,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_308.jpg,494,65,120,182,0,0,1,0,0,0,1024,1391,higher,0.015332943925233643,1
7537,7537,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_54.jpg,453,302,177,270,0,0,0,0,0,0,1024,1643,higher,0.028405308505782108,1
7538,7538,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_920.jpg,367,56,275,429,0,0,0,0,0,0,1024,1099,higher,0.10483162960646042,1
7539,7539,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_27.jpg,393,164,240,320,0,0,0,0,0,0,1024,1293,higher,0.0580046403712297,1
7540,7540,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_601.jpg,627,201,119,148,0,0,0,0,0,0,1024,1366,higher,0.01259093612737921,2
7541,7541,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_601.jpg,270,130,120,151,0,0,0,0,0,0,1024,1366,higher,0.012954108711566615,2
7542,7542,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_1009.jpg,319,220,307,384,0,0,0,0,0,0,1024,1524,higher,0.07554133858267717,1
7544,7544,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_303.jpg,383,108,143,197,0,0,0,0,0,0,1024,1379,higher,0.019949776785714284,1
7545,7545,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_402.jpg,464,78,131,165,0,0,0,0,0,0,1024,1434,higher,0.014719943122384938,1
7547,7547,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_758.jpg,417,147,183,234,0,0,0,0,0,0,1024,2031,higher,0.020590034158050226,1
7548,7548,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_840.jpg,422,165,124,202,0,0,0,0,0,0,1024,1480,higher,0.016527660472972973,1
7549,7549,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_404.jpg,472,65,125,148,0,0,0,0,0,0,1024,1518,higher,0.01190145339262187,1
7550,7550,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_6.jpg,392,109,117,184,0,0,0,0,0,0,1024,1366,higher,0.015390510614934112,1
7551,7551,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_201.jpg,323,231,187,255,0,0,0,0,0,0,1024,1392,higher,0.033453579606681036,1
7552,7552,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_754.jpg,382,85,137,212,0,0,0,0,0,0,1024,1280,higher,0.0221588134765625,1
7554,7554,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_162.jpg,389,140,112,165,0,0,0,0,0,0,1024,1592,higher,0.01133597675879397,1
7555,7555,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_517.jpg,420,56,99,135,1,0,0,0,0,0,1024,1304,higher,0.0100090167273773,1
7556,7556,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_935.jpg,407,103,197,284,0,0,0,0,0,0,1024,1706,higher,0.032026212631887464,1
7558,7558,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_71.jpg,362,224,203,274,0,0,0,0,0,0,1024,1505,higher,0.03609193313953488,1
7559,7559,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_65.jpg,318,102,192,243,0,0,0,0,0,0,1024,1536,higher,0.0296630859375,1
7560,7560,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_99.jpg,438,219,261,348,0,0,0,0,0,0,1024,1536,higher,0.05774688720703125,1
7561,7561,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_524.jpg,604,26,96,156,0,0,0,0,0,0,1024,1335,higher,0.01095505617977528,1
7562,7562,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_481.jpg,751,114,158,235,0,0,0,0,0,0,1024,1077,higher,0.033667377553389034,1
7563,7563,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_734.jpg,375,129,304,480,0,0,1,0,0,0,1024,1351,higher,0.10547742413027388,1
7564,7564,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_155.jpg,384,107,112,143,0,0,0,0,0,0,1024,1438,higher,0.010876651599443671,1
7565,7565,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_823.jpg,445,197,124,186,0,0,0,0,0,0,1024,1768,higher,0.012739500848416293,1
7572,7572,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_360.jpg,484,84,122,206,0,0,1,0,0,0,1024,1528,higher,0.016062152323298433,1
7573,7573,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_133.jpg,422,89,167,234,0,0,0,0,0,0,1024,1815,higher,0.0210259555785124,1
7574,7574,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_223.jpg,484,316,332,401,0,0,0,0,0,0,1024,1617,higher,0.08040304189857761,1
7575,7575,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_747.jpg,338,19,235,288,0,0,0,0,0,0,1024,1603,higher,0.0412312850904554,1
7577,7577,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_354.jpg,356,127,118,158,0,0,0,0,0,0,1024,1584,higher,0.011494337910353536,2
7578,7578,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_354.jpg,674,198,127,173,0,0,0,0,0,0,1024,1584,higher,0.013545489070391414,2
7579,7579,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_595.jpg,370,232,241,343,0,0,1,0,0,0,1024,1543,higher,0.05231729483959818,1
7580,7580,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_825.jpg,310,232,102,163,0,0,0,0,0,0,1024,1541,higher,0.01053622850421804,2
7581,7581,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_825.jpg,569,154,114,157,0,0,0,0,0,0,1024,1541,higher,0.01134232032770928,2
7582,7582,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_656.jpg,454,120,117,177,0,0,0,0,0,0,1024,1462,higher,0.013832854180916551,1
7583,7583,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_33.jpg,469,160,155,205,0,0,0,0,0,0,1024,1366,higher,0.022716159178257686,1
7584,7584,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_781.jpg,288,151,291,439,0,0,0,0,0,0,1024,1521,higher,0.0820216192061144,1
7586,7586,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_650.jpg,399,250,195,235,0,0,0,0,0,0,1024,1560,higher,0.0286865234375,1
7587,7587,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_663.jpg,375,87,137,202,0,0,0,0,0,0,1024,1589,higher,0.01700779775015733,2
7588,7588,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_663.jpg,583,102,146,199,0,0,0,0,0,0,1024,1589,higher,0.017855913703587162,2
7590,7590,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_378.jpg,629,51,98,150,0,0,0,0,0,0,1024,1199,higher,0.01197286801501251,1
7591,7591,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_844.jpg,367,155,227,319,0,0,0,0,0,0,1024,1530,higher,0.0462194904003268,3
7592,7592,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_844.jpg,696,107,149,191,0,0,0,0,0,0,1024,1530,higher,0.01816470077614379,3
7593,7593,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_844.jpg,830,90,90,182,0,0,0,0,0,0,1024,1530,higher,0.010454963235294115,3
7594,7594,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_522.jpg,369,53,130,197,0,0,0,0,0,0,1024,1801,higher,0.013886599458634092,1
7595,7595,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_262.jpg,417,162,108,150,0,0,0,0,1,0,1024,1536,higher,0.0102996826171875,1
7596,7596,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_55.jpg,410,250,299,421,0,0,0,0,0,0,1024,1392,higher,0.08831085555854885,1
7597,7597,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_265.jpg,491,115,171,219,0,0,0,0,0,0,1024,1365,higher,0.026792153159340658,1
7602,7602,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_278.jpg,438,111,111,153,0,0,0,0,0,0,1024,1536,higher,0.010797500610351562,1
7603,7603,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_583.jpg,552,68,108,147,0,0,0,0,0,0,1024,1436,higher,0.010796592096100278,1
7604,7604,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_171.jpg,427,393,153,209,0,0,0,0,0,0,1024,1527,higher,0.02045025478880157,1
7605,7605,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_499.jpg,369,195,213,309,0,0,0,0,0,0,1024,1536,higher,0.04184532165527344,1
7606,7606,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_80.jpg,216,171,333,426,0,0,0,0,0,0,1024,1537,higher,0.09013220762849708,1
7607,7607,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_487.jpg,460,146,129,195,0,0,0,0,0,0,1024,1785,higher,0.013762145483193277,1
7608,7608,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_771.jpg,440,102,111,159,0,0,0,0,0,0,1024,1451,higher,0.011878257451757407,1
7609,7609,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_52.jpg,226,211,232,304,0,0,0,0,0,0,1024,1543,higher,0.04463707064160726,1
7610,7610,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_881.jpg,324,186,378,523,0,0,0,0,0,0,1024,1536,higher,0.12569046020507812,1
7611,7611,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_970.jpg,441,180,297,438,0,0,0,0,0,0,1024,1536,higher,0.08270645141601562,1
7612,7612,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_648.jpg,439,156,208,257,0,0,0,0,0,0,1024,1332,higher,0.03919153528528529,1
7617,7617,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_126.jpg,196,205,340,413,0,0,0,0,0,0,1024,1251,higher,0.1096154326538769,1
7619,7619,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_342.jpg,441,180,117,168,0,0,0,0,0,0,1024,1539,higher,0.012472587719298244,1
7620,7620,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_212.jpg,361,99,190,280,0,0,0,0,0,0,1024,1542,higher,0.033692039559014265,1
7621,7621,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_801.jpg,197,304,592,795,0,0,0,0,0,0,1024,1365,higher,0.3367101648351649,2
7622,7622,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_801.jpg,8,533,197,504,1,0,0,0,0,0,1024,1365,higher,0.07103365384615384,2
7624,7624,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_228.jpg,456,116,178,257,0,0,0,0,0,0,1024,2127,higher,0.02100321021391632,1
7627,7627,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_863.jpg,384,139,121,161,0,0,0,0,0,0,1024,1580,higher,0.012040768393987341,1
7628,7628,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_390.jpg,448,88,156,212,0,0,0,0,0,0,1024,2048,higher,0.01576995849609375,1
7631,7631,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_585.jpg,384,129,247,326,0,0,0,0,0,0,1024,1348,higher,0.05833439586424333,1
7635,7635,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_850.jpg,326,250,366,491,0,0,0,0,0,0,1024,1452,higher,0.12086373321280992,1
7636,7636,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_668.jpg,384,276,264,336,0,0,0,0,0,0,1024,1536,higher,0.056396484375,1
7637,7637,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_60.jpg,306,81,115,157,0,0,0,0,0,0,1024,1436,higher,0.012278437282381616,1
7638,7638,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_876.jpg,457,73,121,167,0,0,0,0,0,0,1024,1553,higher,0.012706631318415968,1
7639,7639,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_121.jpg,409,79,100,148,0,0,1,0,0,0,1024,1308,higher,0.01104978975535168,1
7640,7640,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_257.jpg,197,69,125,152,0,0,0,0,0,0,1024,1363,higher,0.013613123624358034,2
7641,7641,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_257.jpg,702,74,120,197,0,0,1,0,0,0,1024,1363,higher,0.016937591709464416,2
7642,7642,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_1037.jpg,604,240,112,151,0,0,0,0,0,0,1024,1516,higher,0.010894211741424804,1
7644,7644,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_520.jpg,477,150,134,196,0,0,0,0,0,0,1024,1567,higher,0.016367860561582643,1
7645,7645,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_529.jpg,522,65,139,198,0,0,0,0,0,0,1024,1661,higher,0.016181187913907286,1
7646,7646,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_199.jpg,573,336,192,293,0,0,0,0,0,0,1024,1366,higher,0.04021778916544656,1
7647,7647,51--Dresses,51--Dresses/51_Dresses_wearingdress_51_364.jpg,582,176,109,157,0,0,0,0,0,0,1024,1639,higher,0.010196408823978036,1
